,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,_id,genre,imdbID,imdbId,imdbRating,imdbVotes,movielens_Id,sentiment_polarity,tmdbId,tomatoConsensus,tomatoFresh,tomatoImage,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoURL,tomatoUserMeter,tomatoUserRating,tomatoUserReviews
2018,"Liam Neeson, Bradley Cooper, Jessica Biel, Quinton 'Rampage' Jackson",2 wins &amp; 4 nominations.,77213489.0,USA,14 Dec 2010,Joe Carnahan,"[Action, Adventure, Comedy]","English, Spanish, French, Swahili, German",47.0,"A group of Iraq War veterans looks to clear their name with the U.S. military, who suspect the four men of committing a crime for which they were framed.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4ODc4NTQ1N15BMl5BanBnXkFtZTcwNDUxODUyMw@@._V1_SX300.jpg,20th Century Fox,PG-13,11 Jun 2010,True,117.0,The A-Team,movie,http://www.ateam-movie.com/,"Joe Carnahan, Brian Bloom, Skip Woods, Frank Lupo (television series ""The A-Team""), Stephen J. Cannell (television series ""The A-Team"")",2010,58f85d9c0d39b85b3820832a,Action|Comedy|Thriller,tt0429493,429493,6.8,"213,986",78469,0.05,34544.0,"For better and for worse, Joe Carnahan's big-screen version of The A-Team captures the superficial, noisy spirit of the TV series.",95,rotten,47.0,5.4,203,108,http://www.rottentomatoes.com/m/a_team/,66.0,3.6,199026
2019,"Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty",Won 2 Oscars. Another 58 wins &amp; 89 nominations.,414984497.0,USA,02 Nov 2010,Lee Unkrich,"[Animation, Adventure, Comedy]","English, Spanish",92.0,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SX300.jpg,Walt Disney Pictures,G,18 Jun 2010,True,103.0,Toy Story 3,movie,http://www.disney.com/ToyStory,"John Lasseter (story by), Andrew Stanton (story by), Lee Unkrich (story by), Michael Arndt (screenplay)",2010,58f85d9c0d39b85b3820832b,Adventure|Animation|Children|Comedy|Fantasy|IMAX,tt0435761,435761,8.3,"560,498",78499,0.34,10193.0,"Deftly blending comedy, adventure, and honest emotion, Toy Story 3 is a rare second sequel that really works.",286,certified,99.0,8.9,290,4,http://www.rottentomatoes.com/m/toy_story_3/,89.0,4.3,604029
2020,"Joan Rivers, Jocelyn Pickett, Bill Sammeth, Larry A. Thompson",5 wins &amp; 12 nominations.,2927972.0,USA,14 Dec 2010,"Ricki Stern, Anne Sundberg","[Documentary, Biography, Comedy]",English,79.0,"A documentary on the life and career of Joan Rivers, made as the comedienne turns 75 years old.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3MTc5MzAwMV5BMl5BanBnXkFtZTcwNzgzNzE1Mw@@._V1_SX300.jpg,IFC Films,R,02 Jul 2010,True,84.0,Joan Rivers: A Piece of Work,movie,http://www.ifcfilms.com/films/joan-rivers-a-piece-of-work,Ricki Stern,2010,58f85d9c0d39b85b3820832c,Documentary,tt1568150,1568150,7.4,"3,245",78517,0.175,41397.0,"Penetrating Rivers' coarse image, this compelling documentary offers an honest, behind-the-scenes look at her career -- and at show business in general.",94,certified,91.0,7.6,103,9,http://www.rottentomatoes.com/m/joan-rivers-a-piece-of-work/,82.0,3.8,12327
2021,"Jennifer Lawrence, Isaiah Stone, Ashlee Thompson, Valerie Richards",Nominated for 4 Oscars. Another 63 wins &amp; 118 nominations.,6200000.0,USA,26 Oct 2010,Debra Granik,[Drama],English,90.0,An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0OTM3MDMxNF5BMl5BanBnXkFtZTcwMDY1MjI0Mw@@._V1_SX300.jpg,Roadside Attractions,R,16 Jul 2010,True,100.0,Winter's Bone,movie,http://www.wintersbonemovie.com/,"Debra Granik (screenplay), Anne Rosellini (screenplay), Daniel Woodrell (novel)",2010,58f85d9c0d39b85b3820832d,Drama|Thriller,tt1399683,1399683,7.2,"113,328",78574,0.3,39013.0,"Bleak, haunting, and yet still somehow hopeful, Winter's Bone is writer-director Debra Granik's best work yet -- and it boasts an incredible, starmaking performance from Jennifer Lawrence.",152,certified,94.0,8.3,161,9,http://www.rottentomatoes.com/m/10012136-winters_bone/,76.0,3.7,50851
2022,"Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas",1 win &amp; 12 nominations.,238319043.0,USA,07 Dec 2010,Mike Mitchell,"[Animation, Adventure, Comedy]",English,58.0,Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpel rules supreme.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0OTU1NzkxMl5BMl5BanBnXkFtZTcwMzI2NDUzMw@@._V1_SX300.jpg,Paramount,PG,21 May 2010,True,93.0,Shrek Forever After,movie,http://www.shrekforeverafter.com/,"William Steig (book), Josh Klausner, Darren Lemke",2010,58f85d9c0d39b85b3820832e,Adventure|Animation|Children|Comedy|Fantasy|IMAX,tt0892791,892791,6.4,"141,453",78637,0.0,10192.0,"While not without its moments, Shrek Forever After too often feels like a rote rehashing of the franchise's earlier entries.",109,rotten,58.0,5.9,189,80,http://www.rottentomatoes.com/m/shrek_forever_after/,54.0,3.5,352424
2023,"Casey Affleck, Kate Hudson, Jessica Alba, Ned Beatty",2 wins &amp; 5 nominations.,200000.0,"USA, Sweden, UK, Canada",28 Sep 2010,Michael Winterbottom,"[Crime, Drama, Thriller]",English,53.0,A West Texas deputy sheriff is slowly unmasked as a psychotic killer.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyOTIwMTU5MV5BMl5BanBnXkFtZTcwNDY5NjA1Mw@@._V1_SX300.jpg,IFC Films,R,08 Jun 2010,True,109.0,The Killer Inside Me,movie,http://www.ifcfilms.com/films/the-killer-inside-me,"John Curran, Jim Thompson (novel)",2010,58f85d9c0d39b85b3820832f,Crime|Drama|Thriller|Western,tt0954947,954947,6.1,"28,902",78679,0.11,37414.0,"The Killer Inside Me is stylish and beautifully shot, but Michael Winterbottom's distance from his characters robs this often brutally violent film of crucial emotional context.",69,rotten,55.0,5.7,125,56,http://www.rottentomatoes.com/m/the_killer_inside_me/,39.0,2.9,15096
2024,"Noah Ringer, Dev Patel, Nicola Peltz, Jackson Rathbone",8 wins &amp; 12 nominations.,131564731.0,USA,16 Nov 2010,M. Night Shyamalan,"[Action, Adventure, Family]",English,20.0,"Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NjE0NDA0MV5BMl5BanBnXkFtZTcwODE4NDg1Mw@@._V1_SX300.jpg,Paramount Pictures,PG,01 Jul 2010,True,103.0,The Last Airbender,movie,http://www.TheLastAirbenderMovie.com/,M. Night Shyamalan,2010,58f85d9c0d39b85b38208330,Action|Adventure|Fantasy,tt0938283,938283,4.2,"120,495",78893,-0.1,10196.0,"The Last Airbender squanders its popular source material with incomprehensible plotting, horrible acting, and detached joyless direction.",11,rotten,6.0,2.8,183,172,http://www.rottentomatoes.com/m/last_airbender/,30.0,2.6,321628
2025,"Xavier Samuel, Kristen Stewart, Robert Pattinson, Billy Burke",23 wins &amp; 33 nominations.,300523113.0,USA,04 Dec 2010,David Slade,"[Adventure, Drama, Fantasy]",English,58.0,"As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDMwNjAzNzYwOF5BMl5BanBnXkFtZTcwMDY5NzcyMw@@._V1_SX300.jpg,Summit Entertainment,PG-13,30 Jun 2010,True,124.0,The Twilight Saga: Eclipse,movie,http://www.eclipsethemovie.com/,"Melissa Rosenberg (screenplay), Stephenie Meyer (novel)",2010,58f85d9c0d39b85b38208331,Fantasy|Romance|Thriller|IMAX,tt1325004,1325004,4.9,"187,323",78772,0.207272727273,24021.0,"Stuffed with characters and overly reliant on uninspired dialogue, Eclipse won't win The Twilight Saga many new converts, despite an improved blend of romance and action fantasy.",114,rotten,49.0,5.5,234,120,http://www.rottentomatoes.com/m/1210749-eclipse/,60.0,3.6,333550
2026,"Adrien Brody, Topher Grace, Alice Braga, Walton Goggins",2 wins &amp; 4 nominations.,52000688.0,USA,19 Oct 2010,Nimród Antal,"[Action, Adventure, Sci-Fi]","English, Spanish, Russian",51.0,A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjFmNDNlMGItMDQxMS00ZWMxLTg4MmQtMTBiNWU3ZDU1Nzk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox,R,09 Jul 2010,True,107.0,Predators,movie,http://www.predators-movie.com/,"Alex Litvak, Michael Finch, Jim Thomas (characters), John Thomas (characters)",2010,58f85d9c0d39b85b38208332,Action|Sci-Fi|Thriller,tt1424381,1424381,6.4,"174,055",79057,-0.4,34851.0,"After a string of subpar sequels, this bloody, action-packed reboot takes the Predator franchise back to its testosterone-fueled roots.",119,fresh,64.0,5.8,187,68,http://www.rottentomatoes.com/m/10012256-predators/,51.0,3.2,159182
2027,"Adam Sandler, Kevin James, Chris Rock, David Spade",3 wins &amp; 4 nominations.,162001186.0,USA,09 Nov 2010,Dennis Dugan,[Comedy],"English, Spanish",30.0,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0ODYwNzU5Nl5BMl5BanBnXkFtZTcwNTI1MTgxMw@@._V1_SX300.jpg,Sony Pictures,PG-13,25 Jun 2010,True,102.0,Grown Ups,movie,http://www.sonypictures.com/movies/grownups/,"Adam Sandler, Fred Wolf",2010,58f85d9c0d39b85b38208333,Comedy,tt1375670,1375670,6.0,"184,650",79134,-0.0902777777778,38365.0,"Grown Ups' cast of comedy vets is amiable, but they're let down by flat direction and the scattershot, lowbrow humor of a stunted script.",16,rotten,10.0,3.3,163,147,http://www.rottentomatoes.com/m/grown_ups/,62.0,3.5,270104
2028,"Steve Carell, Jason Segel, Russell Brand, Julie Andrews",Nominated for 1 Golden Globe. Another 3 wins &amp; 38 nominations.,251476985.0,"USA, France",14 Dec 2010,"Pierre Coffin, Chris Renaud","[Animation, Adventure, Comedy]",English,72.0,"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_SX300.jpg,Universal Pictures,PG,09 Jul 2010,True,95.0,Despicable Me,movie,http://www.despicable.me,"Cinco Paul (screenplay), Ken Daurio (screenplay), Sergio Pablos (story)",2010,58f85d9c0d39b85b38208334,Animation|Children|Comedy|Crime,tt1323594,1323594,7.7,"393,155",79091,0.28,20352.0,"Borrowing heavily (and intelligently) from Pixar and Looney Tunes, Despicable Me is a surprisingly thoughtful, family-friendly treat with a few surprises of its own.",155,certified,81.0,6.8,192,37,http://www.rottentomatoes.com/m/1214097-despicable_me/,82.0,4.0,265897
2029,"Tom Cruise, Cameron Diaz, Peter Sarsgaard, Jordi Mollà",4 nominations.,76418654.0,USA,30 Nov 2010,James Mangold,"[Action, Comedy, Romance]","English, German, Spanish",46.0,A young woman gets mixed up with a disgraced spy who is trying to clear his name.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0Mzg0MzI3Ml5BMl5BanBnXkFtZTcwNjIyNzk1Mw@@._V1_SX300.jpg,20th Century Fox,PG-13,23 Jun 2010,True,109.0,Knight and Day,movie,http://www.knightanddaymovie.com/,Patrick O'Neill,2010,58f85d9c0d39b85b38208335,Action|Comedy|Thriller,tt1013743,1013743,6.3,"149,698",79185,0.262857142857,37834.0,"It's pure formula, but thanks to its breezy pace and a pair of charming performances from Tom Cruise and Cameron Diaz, Knight and Day offers some agreeably middle-of-the-road summer action.",116,rotten,52.0,5.6,221,105,http://www.rottentomatoes.com/m/knight_and_day/,49.0,3.2,198364
2030,"Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer",1 win &amp; 1 nomination.,63143812.0,USA,30 Nov 2010,Jon Turteltaub,"[Action, Adventure, Family]","English, Cantonese, Ukrainian",46.0,Master sorcerer Balthazar Blake must find and train Merlin's descendant to defeat dark sorceress Morgana la Fée.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDY3NzQ0NjYxM15BMl5BanBnXkFtZTcwMDkzODM2Mw@@._V1_SX300.jpg,Walt Disney Studios,PG,14 Jul 2010,True,109.0,The Sorcerer's Apprentice,movie,http://Disney.com/Sorcerers,"Lawrence Konner (screen story), Mark Rosenthal (screen story), Matt Lopez (screen story), Matt Lopez (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay)",2010,58f85d9c0d39b85b38208336,Action|Adventure|Children|Comedy|Fantasy,tt0963966,963966,6.1,"126,279",79139,0.0111111111111,27022.0,"It has a likable cast and loads of CGI spectacle, but for all but the least demanding viewers, The Sorcerer's Apprentice will be less than spellbinding.",68,rotten,41.0,5.2,165,97,http://www.rottentomatoes.com/m/sorcerers_apprentice/,53.0,3.3,142250
2031,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski",Nominated for 1 Oscar. Another 4 wins &amp; 16 nominations.,118311368.0,USA,21 Dec 2010,Phillip Noyce,"[Action, Crime, Mystery]","English, Russian, Korean",65.0,A CIA agent goes on the run after a defector accuses her of being a Russian spy.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyODA2NDg4NV5BMl5BanBnXkFtZTcwMjg4NDAwMw@@._V1_SX300.jpg,Sony Pictures,PG-13,23 Jul 2010,True,100.0,Salt,movie,http://www.sonypictures.com/movies/salt/,Kurt Wimmer,2010,58f85d9c0d39b85b38208337,Action|Thriller,tt0944835,944835,6.4,"249,073",79293,0.0166666666667,27576.0,"Angelina Jolie gives it her all in the title role, and her seasoned performance is almost enough to save Salt from its predictable and ludicrous plot.",143,fresh,62.0,6.0,231,88,http://www.rottentomatoes.com/m/1213717-salt/,59.0,3.4,200339
2032,"Jaden Smith, Jackie Chan, Taraji P. Henson, Wenwen Han",5 wins &amp; 13 nominations.,176591618.0,"USA, China",05 Oct 2010,Harald Zwart,"[Action, Drama, Family]","English, Mandarin",61.0,"Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0ODg3ODEyMF5BMl5BanBnXkFtZTcwNjI1MTgxMw@@._V1_SX300.jpg,Sony Pictures,PG,11 Jun 2010,True,140.0,The Karate Kid,movie,http://www.sonypictures.com/movies/thekaratekid/,"Christopher Murphey (screenplay), Robert Mark Kamen (story)",2010,58f85d9c0d39b85b38208338,Action|Children|Drama,tt1155076,1155076,6.2,"122,266",79224,0.391666666667,38575.0,"It may not be as powerful as the 1984 edition, but the 2010 Karate Kid delivers a surprisingly satisfying update on the original.",133,fresh,66.0,6.2,203,70,http://www.rottentomatoes.com/m/karate_kid_2010/,67.0,3.5,282277
2033,"Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska",Nominated for 4 Oscars. Another 28 wins &amp; 116 nominations.,20803237.0,USA,16 Nov 2010,Lisa Cholodenko,"[Comedy, Drama, Romance]",English,86.0,Two children conceived by artificial insemination bring their biological father into their non-traditional family life.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NTMwNDg5MF5BMl5BanBnXkFtZTcwNDY2ODE0Mw@@._V1_SX300.jpg,Focus Features,R,30 Jul 2010,True,106.0,The Kids Are All Right,movie,http://www.filminfocus.com/focusfeatures/film/the_kids_are_all_right,"Lisa Cholodenko, Stuart Blumberg",2010,58f85d9c0d39b85b38208339,Comedy|Drama,tt0842926,842926,7.1,"111,879",79242,0.47,39781.0,"Worthwhile as both a well-acted ensemble piece and as a smart, warm statement on family values, The Kids Are All Right is remarkable.",195,certified,93.0,7.8,209,14,http://www.rottentomatoes.com/m/10012141-kids_are_all_right/,73.0,3.6,63106
2034,"Steve Carell, Paul Rudd, Zach Galifianakis, Jemaine Clement",1 nomination.,72980108.0,USA,04 Jan 2011,Jay Roach,[Comedy],English,56.0,"When he finds out that his work superiors host a dinner celebrating the idiocy of their guests, a rising executive questions it when he's invited, just as he befriends a man who would be the perfect guest.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTk5MTYzNTIyMl5BMl5BanBnXkFtZTcwOTM3MTQ2Mw@@._V1_SX300.jpg,Paramount Studios,PG-13,30 Jul 2010,True,114.0,Dinner for Schmucks,movie,http://www.DinnerForSchmucks.com/,"David Guion (screenplay), Michael Handelman (screenplay), Francis Veber (film ""Le Diner de Cons"")",2010,58f85d9c0d39b85b3820833a,Comedy,tt0427152,427152,5.9,"81,281",79428,0.3,38778.0,"It doesn't honor its source material -- or its immensely likable leads -- as well as it should, but Dinner for Schmucks offers fitfully nourishing comedy.",78,rotten,42.0,5.3,185,107,http://www.rottentomatoes.com/m/dinner_for_schmucks/,42.0,3.0,119271
2035,"Spencer Jones, Tyler Barrick, Dustin Lance Black, Linda Williams Stay",2 wins.,99851.0,USA,13 Jul 2010,"Reed Cowan, Steven Greenstreet",[Documentary],English,55.0,"A scorching indictment of the Mormon Church's historic involvement in the promotion &amp; passage of California's Proposition 8 and the Mormon religion's secretive, decades-long campaign against LGBT human rights.",http://ia.media-imdb.com/images/M/MV5BMTM1MjM1NjY2NF5BMl5BanBnXkFtZTcwMTY5MTI0Mw@@._V1_SX300.jpg,Red Flag Releasing,R,24 Jan 2010,True,80.0,8: The Mormon Proposition,movie,http://www.mormonproposition.com/,Reed Cowan,2010,58f85d9c0d39b85b3820833b,Documentary,tt1484522,1484522,7.1,"1,138",79430,0.416666666667,40428.0,"It's unabashedly biased, but this look at the fight over gay marriage in California is impassioned and provocative.",22,fresh,63.0,6.1,35,13,http://www.rottentomatoes.com/m/8-the-mormon-proposition/,71.0,3.7,998
2036,"Maggie Gyllenhaal, Oscar Steer, Asa Butterfield, Lil Woods",1 win &amp; 3 nominations.,28995450.0,"UK, France, USA",14 Dec 2010,Susanna White,"[Comedy, Family, Fantasy]",English,52.0,"Nanny McPhee arrives to help a harried young mother who is trying to run the family farm while her husband is away at war, though she uses her magic to teach the woman's children and their two spoiled cousins five new lessons.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NDUxNDU4OF5BMl5BanBnXkFtZTcwNDk1NjM1Mw@@._V1_SX300.jpg,Universal Studios,PG,20 Aug 2010,True,109.0,Nanny McPhee Returns,movie,http://www.nannymcphee.com,"Emma Thompson, Christianna Brand (characters)",2010,58f85d9c0d39b85b3820833c,Children|Comedy|Fantasy,tt1415283,1415283,6.1,"19,725",79463,0.408333333333,35019.0,"Emma Thompson's second labor of love with the Nanny McPhee character actually improves on the first, delivering charming family fare with an excellent cast.",87,certified,75.0,6.5,116,29,http://www.rottentomatoes.com/m/nanny_mcphee_returns/,55.0,3.3,51137
